Node,Max_RRC
QU309F,179
QU310F,190
QU312F,477
QU314F,358
QU318F,255
QU321F,184
QU331F,164
QU333F,277
QU337F,100
QU338F,493
QU341F,181
QU342F,179
QU344F,196
QU374F,434
QU376F,162
QU382F,351
QU383F,283
QU409F,57
QU410F,66
QU411F,78
QU412F,35
QU413F,95
QU903F,555
QU905F,3
QU906F,299
QU909F,267
QU910F,59
QU912F,150
QU919F,350
QU920F,314
QU921F,295
QU923F,171
QU925F,96
QU926F,191
QU927F,689
QVAA01X,166
QVAJ00X,148
QVAJ02XMA,327
QVALX,252
QVJC00X,55
QVJC02XMA,102
QVLRX,376
QWIDX,294
QYAM01X,119
QYAMX,118
R01A1X,356
R01A2X,88
R01H1X,864
R01H2X,125
R02A1X,373
R02A2X,49
R02HA01X,898
R02HA02X,280
R03AA01XMA,812
R04A1X,146
R04A2X,45
R04H1X,633
R04H2X,122
R05HX,453
R07H1X,584
R07H2X,108
R20AA01X,487
R21A02X,86
R21AX,611
R21HX,855
R22A02X,82
R22AX,614
R22H02X,134
R22HX,588
R23AX,216
R24H02X,78
R24HX,728
R25AX,1058
R30A1X,643
R30A2X,67
R30AB01XMA,702
R30H02X,66
R30HX,598
R31H02X,85
R31HX,350
R32A02X,118
R32AX,1133
R32H02X,152
R32HX,762
R33AA02X,45
R33AAX,187
R33H02X,176
R33HA2X,76
R33HAX,676
R33HX,709
R34AAX,705
R35A1X,352
R35H1X,636
R35H2X,70
R52A1X,392
R52A2X,95
R54H02X,155
R54HX,481
R69A1X,369
R69A2X,129
R76H02X,97
R76HX,374
R80H02X,25
R80HX,282
R81HX,433
R90A02X,157
R90AX,628
R91H02X,122
R91HX,659
R92H02X,121
R92HX,705
R93A02X,61
R93AX,320
RA02X,99
RAX,567
RC1X,199
RC2X,95
RD01X,333
RDA01X,142
RDE1X,119
RDE2X,98
RDX,265
REKX,127
REL01X,54
REL02X,59
REO01X,266
REO02X,109
RES01XMA,79
RESX,86
REVH01X,147
REVHX,222
REW01X,263
REW02X,265
REZPX,142
RF03X,183
RF1X,267
RF2X,150
RFQ02X,73
RFQX,142
RG02X,75
RGH03X,88
RGH1X,106
RGH2X,92
RGM1X,805
RGM2X,67
RGX,301
RHA01X,101
RKI01X,290
RLA01X,201
RLA02X,97
RLB01X,537
RLC02X,282
RLCX,670
RLD01X,278
RLF01X,241
RLH01X,196
RLJ01X,643
RLJ02X,196
RLM01X,204
RLO01X,190
RLP01X,242
RMA03X,234
RMA1X,206
RMA2X,343
RMAR01X,137
RMHHX,93
RMK02X,84
RMKX,93
RPA01X,219
RPA02X,273
RPA03X,260
RPAA01XMA,493
RPB1X,307
RPB2X,72
RPDX,178
RRB2X,59
RRO01X,168
RSBC01X,201
RSDN02X,81
RSDNX,149
RSE01X,199
RSFB01X,183
RSG01X,137
RSIM1X,174
RSIM2X,191
RSJP02X,125
RSJPX,1051
RSKN01X,118
RSLC01X,197
RSLF01X,166
RSLJ01X,203
RSLK02X,92
RSLKX,390
RSLM01X,219
RSLN01X,176
RSLP01X,166
RSLQX,78
RSLR02X,112
RSLRX,82
RSLSX,62
RSLTX,64
RSRC03X,111
RSRC1X,71
RSRC2X,57
RSRE02X,141
RSRF01X,102
RSRL01X,330
RSRT01X,84
RSRW01X,162
RWBA01X,227
RWBA02X,51
RWC01X,276
RWG01X,264
RWIK01X,266
RWM01X,241
RWPQ01X,377
RYE02X,107
RYE03X,109
RYEX,90
RYK01X,333
RYK02X,335
S03I01XMA,207
S04V01X,1063
S05V01X,792
S05VJ01X,497
S06U01X,247
S06U1X,697
S07U00X,206
S07U01X,134
S08I7X,254
S10M7X,412
S20U01X,226
S20U1X,963
S22B7X,269
S22VX,233
S23F01X,87
S23VA01X,625
S23VR01X,462
S23VX,918
S25F01X,93
S25F02X,51
S25F7X,354
S30F01X,98
S30F1X,427
S30V01X,530
S33VX,371
S35VX,485
S40E01X,463
S40P01X,244
S42I01X,299
S44E7X,403
S46V01X,333
S49IX,162
S50U01X,61
S50U1X,208
S51V01X,790
S52E01X,626
S55I01X,618
S60E7X,223
S62I01X,177
S73VX,417
S74VJX,252
S74VX,455
S75B50XMA,132
S75M00X,503
S75M01X,175
S76B01X,136
S76I7X,171
S77BX,962
SB01T01X,956
SB0A01XIB,288
SB0ANL1,319
SB0B01XIB,525
SB0BNL1,765
SB0C01XIB,102
SB0CNL1,123
SB0DNL00,1016
SB0FNL01,18
SB0FNL02,15
SB5T01X,1385
SC01A01X,604
SC01XMA,87
SC02A01X,670
SC02A02X,24
SC05Z7X,839
SC06J01XMA,393
SC06JX,172
SC07Z01X,2712
SC084F,103
SC08A01X,155
SC08AX,483
SC100F,260
SC110F,96
SC113F,140
SC114F,133
SC115F,309
SC116F,266
SC117F,303
SC118F,463
SC119F,141
SC11J01X,511
SC120F,133
SC121F,100
SC122F,77
SC124F,766
SC126F,119
SC127F,285
SC128F,79
SC129F,137
SC12A01X,520
SC131F,280
SC132F,442
SC133F,166
SC135F,180
SC136F,327
SC137F,171
SC139F,126
SC141F,143
SC144F,68
SC145F,633
SC150F,60
SC15J00X,274
SC160F,112
SC161F,200
SC163F,109
SC164F,145
SC165F,204
SC166F,444
SC167F,291
SC168F,291
SC172F,231
SC173F,58
SC178F,250
SC182F,78
SC183F,66
SC184F,60
SC185F,72
SC186F,69
SC187F,275
SC189F,72
SC196F,55
SC1A01X,97
SC1AJ01X,1182
SC1AX,592
SC1B01X,589
SC1C01X,860
SC1R01X,364
SC1Z50XMA,3612
SC20A01X,859
SC20C7X,869
SC21R01XMA,67
SC22A01X,455
SC22C01X,1856
SC23A01X,446
SC24J00X,244
SC25A00X,390
SC25C50XMA,1448
SC2AP01X,620
SC2C01X,1671
SC2D01X,1577
SC2Z01X,683
SC2Z02X,103
SC2ZX,1620
SC32A01X,164
SC32AX,747
SC32B01XMA,486
SC33AX,390
SC33Z01X,271
SC34A01XMA,639
SC34B01X,442
SC34Z01X,2051
SC35C01X,304
SC35J01X,567
SC35Z01X,222
SC35ZX,867
SC3A01X,1614
SC3AA01X,142
SC3AA02X,50
SC3AAX,969
SC40Z01X,1281
SC41A01X,233
SC41AX,1075
SC41Z01X,1154
SC42A01X,669
SC43R01X,389
SC43Z01X,359
SC44B01X,583
SC45A01X,147
SC45A7X,522
SC45R01X,400
SC47A01X,893
SC47A02X,68
SC47C01X,737
SC48A4X,1067
SC48B01X,361
SC4A01X,1623
SC4A02X,77
SC4B01X,347
SC4R01X,271
SC50Z01X,1528
SC51A01X,853
SC51J7X,167
SC55J01X,212
SC55T01X,330
SC56B01X,701
SC56B03XMA,738
SC56B50XMA,125
SC56C01X,855
SC56CX,1082
SC56T01X,343
SC57J01X,564
SC5A7X,202
SC5R7X,744
SC61A01X,216
SC61AX,431
SC61Z01X,808
SC62A01X,869
SC62Z01X,265
SC63A01X,462
SC64A01X,345
SC65A01X,295
SC65B01X,145
SC67A01X,782
SC67A02X,69
SC67R01X,504
SC68A01X,650
SC68C01X,872
SC6A01X,212
SC6AX,486
SC6T01X,741
SC72A01X,332
SC73A01X,2148
SC74A01X,800
SC74B01X,412
SC75C01X,350
SC76B01X,147
SC76B4X,497
SC77B01X,710
SC77ZX,1286
SC78B01X,394
SC7A01X,52
SC7AX,731
SC7BT01X,1402
SC7R01X,804
SC7T01X,1000
SC8A01X,167
SC8AX,1170
SC8T00X,299
SC942F,391
SC943F,107
SC944F,170
SC9C01X,844
SCA01X,1718
SCBT01X,974
SCC01X,624
SCCA01X,2446
SCCX,1081
SCDCX,322
SCRB01X,940
SCRD01X,371
SCX,106
SCZ7X,953
SCZB01X,85
SFH01X,114
SFHX,519
SH1K7X,54
SI0A01XIB,28
SJ0550XMA,774
SJ0601X,65
SJ067X,261
SJ0801X,154
SJ08X,489
SJ7X01X,265
SJAB7X,165
SJAE7X,161
SJAG7X,181
SJAL01X,433
SJALX,837
SJAN7X,72
SJAR7X,172
SJBA7X,121
SJBC00X,287
SJBFX,322
SJBH7X,97
SJBK00X,636
SJBK01X,181
SJBM00X,311
SJBT01XMA,534
SJBV01X,321
SJBW01X,549
SJCE7X,152
SJCF7X,257
SJCHX,138
SJCI7X,427
SJCP7X,288
SJCT7X,271
SJD01X,668
SJDF7X,149
SJDG01X,205
SJDH7X,276
SJDJ7X,141
SJDL01XMA,159
SJDU01XMA,96
SJDV01X,110
SJDVX,275
SJDY7X,158
SJED01X,340
SJEG01X,300
SJEL7X,118
SJES01X,200
SJEW01XMA,361
SJFD01X,1337
SJFH01X,78
SJFHX,319
SJFL01X,323
SJFP7X,186
SJFS01XMA,201
SJFV01X,318
SJFW01X,118
SJFW1X,523
SJFY7X,173
SJG7X,292
SJGB01X,285
SJGF7X,379
SJGH01X,265
SJGO01X,249
SJGR01X,632
SJGS7X,105
SJH7X,106
SJHH01X,710
SJHK00X,300
SJHL00X,155
SJHM01X,574
SJHQ01X,423
SJHR01XMA,208
SJHS7X,277
SJHV01X,208
SJHW7X,98
SJIJ7X,298
SJIL7X,171
SJIO01X,277
SJIP01X,426
SJIRX,166
SJJA01X,157
SJJG01X,87
SJJR7X,180
SJKL01X,431
SJKY01X,311
SJLL01X,233
SJLPX,90
SJLV7X,120
SJM7X,101
SJMA7X,203
SJMD01XMA,106
SJME7X,273
SJMH00X,101
SJMN7X,209
SJMSX,150
SJMV00X,238
SJNC7X,71
SJNE01X,249
SJNG01X,292
SJNK00X,256
SJNM01X,310
SJNN7X,142
SJNR7X,82
SJNT7X,211
SJNY7X,423
SJOW01X,819
SJP7X,256
SJPE7X,163
SJPF7X,279
SJPK7X,217
SJPL7X,223
SJPW7X,203
SJR7X,205
SJRA01X,365
SJRG01X,1391
SJSF01X,220
SJSJ01XMA,227
SJSL7X,111
SJSP01XMA,101
SJSR7X,202
SJST01X,784
SJSU01X,197
SJSW00X,142
SJSW01X,72
SJT7X,111
SJTC7X,125
SJTR00X,167
SJTT09XMA,23
SJTT7X,181
SJTW7X,243
SJU01X,258
SJU1X,1413
SJUF00X,897
SJUF01X,84
SJVLX,514
SJWA00X,191
SJWA01X,118
SJWD7X,381
SJWS7X,423
SJX01X,353
SK0001XSC,48
SMDA01X,1116
SMDR01X,376
SMHB01X,339
SMHM01X,319
SMHV00X,501
SMIR01X,512
SMME01X,927
SMMG01X,562
SMMH00X,241
SMMI01X,166
SMMIX,615
SMPJ7X,238
SMR01X,181
SMR7X,312
SMSA01X,538
SMSP01X,203
SMYY01X,181
SN03A01XMA,217
SN09K7X,156
SN10WX,620
SN20A01XMA,104
SN20H01XMA,70
SN21I01XMA,235
SN22WX,363
SN25K01X,297
SN32WX,677
SN33S01X,58
SN3O01X,211
SN3WX,1061
SN40B01X,138
SN40Q01XMA,73
SN43W7X,172
SN44R01X,257
SN45B01X,99
SN46W01X,1466
SN47K01X,248
SN47W50XMA,661
SN48T01X,107
SN48WX,699
SN49W00X,353
SN4A01X,297
SN50S01XMA,82
SN51I02XMA,30
SN51I7X,251
SN53A01X,179
SN53O01X,903
SN54C7X,173
SN55B50XMA,44
SN56S7X,348
SN62J01XMA,123
SN63L01X,55
SN63Q01X,122
SN65R50XMA,100
SN66F01X,460
SN66K01XMA,284
SN67G01X,102
SN67G02XMA,33
SN67K01XMA,74
SN68K50XMA,160
SN68L01X,99
SN68R01X,179
SN69S7X,117
SN69W01X,493
SN6K01X,147
SN6V01X,202
SN6W01X,115
SN71A01XMA,225
SN73K01X,226
SN73L01X,188
SN76J01X,370
SN76K01X,242
SN77Z01X,87
SN7K7X,81
SNAT01X,333
SNFC50XMA,439
SNJ01X,114
SNK01X,488
SNOR01X,628
SNW01X,390
SNZ01X,240
SP01X,318
SP7X,726
SPL01X,691
SPL7X,471
SQNT01X,352
SRENX,413
SS10M00X,705
SS1M7X,137
SS2M50XMA,1005
SS3M01X,530
SS4M7X,481
SS5M01X,225
SS5M02XMA,136
SS6M7X,124
SS7MX,569
SS8M01X,508
SS9M01X,380
SSA7X,234
SSAV01XMA,146
SSD7X,126
SSI7X,236
SSK01X,1685
SSMX,1374
SST01X,230
SU01L01X,152
SU02L01X,120
SU02L02XMA,27
SU03C01XMA,142
SU03L01XMA,78
SU04W01X,55
SU06IX,575
SU07H50XMA,512
SU07L01X,213
SU08C01X,607
SU09N50XMA,223
SU10V01X,222
SU11I01X,1577
SU11L01X,58
SU12H01XMA,42
SU12H02XMA,258
SU12IX,691
SU19F01XMA,122
SU1LX,244
SU20F01X,346
SU20L7X,202
SU22C01XMA,255
SU22E7X,373
SU22I7X,407
SU22Y01X,152
SU24V01X,221
SU25F01X,247
SU2A01X,240
SU2E01X,794
SU2IPX,1129
SU2L7X,254
SU30IX,418
SU30L01X,47
SU30L02XMA,15
SU31C01XMA,100
SU31J01X,301
SU31L01X,114
SU31L02XMA,38
SU34F01X,301
SU34V7X,18
SU40I01X,947
SU40L01X,177
SU40P7X,145
SU40T01XMA,135
SU41I50XMA,258
SU44L01X,239
SU48A50XMA,320
SU49L01X,72
SU4E7X,664
SU50J01XMA,198
SU50L7X,66
SU52I01X,213
SU53L01X,121
SU53L02XMA,73
SU54D01X,314
SU54F01X,550
SU56I01X,2521
SU56L01X,88
SU57I50XMA,4282
SU57L01X,102
SU60L7X,210
SU61H01X,856
SU61O01X,192
SU62C01XMA,79
SU62I01X,373
SU63C7X,147
SU63L01X,275
SU63L02XMA,37
SU64C01X,278
SU64L01X,239
SU65A01X,39
SU65A02XMA,66
SU65B01X,45
SU65B02XMA,15
SU65C01X,53
SU65C02XMA,8
SU65D01X,51
SU65D02XMA,13
SU65E01X,42
SU65E02XMA,9
SU65F01X,47
SU65F02XMA,11
SU65G01X,54
SU65G02XMA,12
SU65H01X,187
SU65J01X,149
SU65K01X,54
SU66L01X,370
SU66L02XMA,201
SU69L01X,288
SU69M01X,148
SU69W01X,163
SU6C01X,561
SU6L01X,115
SU6LX,535
SU70EX,559
SU70F01X,101
SU71E01X,396
SU71L01X,110
SU71M01X,289
SU72D01X,76
SU72E00X,378
SU72J01X,158
SU72L01X,995
SU74L01X,29
SU75I01XMA,579
SU75Q01X,219
SU76I02XMA,222
SU76I50XMA,1355
SU76L01X,24
SU76L02XMA,13
SU76O01X,307
SU77A01X,152
SU77D7X,226
SU77I7X,412
SU77L7X,165
SU7V01X,177
SU88L01XMA,81
SU8H50XMA,473
SUA01X,277
SUAL01X,390
SUDL01XMA,116
SUEL01XMA,89
SUFL01X,1434
SUOL50XMA,120
SURL01XMA,147
SUUY7X,105
SUXW01X,219
SV01X,890
SVE01X,405
SWGC7X,95
SWGN7X,111
SWGS7X,128
SWMH00X,143
SZ0A01X,22
SZ0A02X,28
SZ0B01X,85
SZ0B02X,109
SZ0C01X,55
SZ0C02X,42
SZ0D01X,90
SZ0D02X,38
SZ0E01X,3
SZ0E02X,7
SZ0F01XPN,50
SZ0G01XPN,46
SZ0H01XPN,31
SZ0I01XPN,21
SZ0I02XPN,29
SZ0J01XIB,47
SZ0J02XIB,35
SZ0K01XPN,15
SZ0K02XPN,19
SZ0L01XIB,4
SZ0L02XIB,6
SZ1A00X,8
SZ1A02X,22
T01K01X,2078
T01KA01X,581
T01KJ01X,246
T01KJ4X,598
T01L01X,1238
T01L02X,69
T01MB01X,1290
T01MC01X,2109
T01MC02X,270
T01MD01X,2381
T01ME02XMA,58
T01MEX,683
T01MG7X,72
T01MH01XMA,2288
T01MK01X,1097
T01MM01X,973
T01N01X,650
T01NJ01X,682
T01NJX,636
T01NK01X,2493
T01NX,363
T01O01X,337
T01OX,360
T02J50XMA,4112
T02JA01X,1694
T02JB01X,1837
T02JC01X,638
T02JCX,1658
T02K01X,2823
T02K02X,132
T02KA01X,3178
T02KA02X,299
T02KB01X,731
T02KJ01X,1620
T02KQ01X,818
T02LP01X,409
T02LPX,597
T02MA01X,1531
T02MB01X,1559
T02MC01X,1589
T02MJ01X,779
T02MJ11X,74
T02MJ12X,21
T02MP01X,678
T02N01X,516
T02NX,506
T02O01X,384
T02OX,697
T02U01X,548
T02UA00X,756
T03J01X,282
T03JX,542
T03L01X,868
T03LA01X,1593
T03M01X,1102
T03MB01X,723
T03MG01X,318
T03MM01X,707
T03MN01X,2524
T03MQ01X,866
T03MR01X,1877
T03MR02X,196
T03N01X,2565
T03O01X,893
T03OA01X,885
T03OAX,1312
T03OP01X,159
T03OP4X,535
T03OQ01X,118
T03OQ7X,517
T03OX,1592
T04L01X,768
T04L50XSC,70
T04LA01X,429
T04LA4X,745
T04LP01X,666
T04LPX,853
T04LX,1257
T04M01X,1777
T04M02X,184
T04MA01X,860
T04MA02X,45
T04MB01X,668
T04MC01X,811
T04MC02X,86
T04MD01X,806
T04MD02X,71
T04ME01X,1195
T04ME02X,195
T04MF01X,1728
T04MF02X,149
T04MG01X,828
T04MG02X,69
T04MH01X,867
T04MH02X,78
T04MI01X,1336
T04MI02X,108
T04MMX,1183
T04MO01X,757
T04MO02X,49
T04MP01X,891
T04MP02X,95
T04MQ01X,1481
T04MQ02X,217
T04MU01X,827
T04MU02X,98
T04MV01X,1600
T04MV02X,174
T04MW01X,1180
T04MW02X,121
T04MX01X,1721
T04MY01X,576
T04MY02X,47
T04MZ01X,1388
T04N03XMA,548
T04N51XMA,8160
T04NA01XMA,2521
T04NJ01X,630
T04NJX,1772
T04O01X,359
T04O11X,35
T04OA7X,134
T04OJ7X,93
T04OK01X,51
T04OK7X,267
T04OX,395
T04P01X,376
T04PX,406
T04T01X,864
T05J01X,329
T05K01X,1038
T05KJ01X,815
T05KJ7X,1149
T05KP01X,1379
T05L01X,723
T05LA50XMA,1574
T05LP01X,891
T05LX,1310
T05MA01X,821
T05MA02X,59
T05MB01X,298
T05MB02X,13
T05MD01X,511
T05MD02X,34
T05ME01X,684
T05ME02X,176
T05MF01X,2509
T05MG01X,502
T05MG02X,26
T05MH50XMA,829
T05MJ01X,5355
T05MJ02X,258
T05MK01X,3738
T05MK02X,199
T05MR01X,2645
T05MR02X,102
T05MS01X,2429
T05NL01X,1456
T05O01X,1404
T05OA01X,557
T05OAX,1497
T05OB01X,1001
T05OK01X,1571
T05T00X,411
T05T01X,209
T06JX,613
T06K01X,1387
T06K02X,159
T06KA01X,1735
T06KA02X,134
T06KB01X,289
T06KB7X,481
T06KC01X,1822
T06KJ7X,174
T06KP01X,290
T06KPX,627
T06KQ01X,389
T06KQX,851
T06L00X,246
T06L01X,62
T06MA01X,1810
T06ME01X,2098
T06MJ01X,1634
T06MM01X,1882
T06MN01X,1602
T06MN50XMA,79
T06MO01XMA,4023
T06MR01X,1222
T06NX,437
T06O50XMA,1983
T06OK01X,767
T06S7X,400
T06TX,488
T07K50XMA,2273
T07KP50XMA,5378
T07KQ01X,645
T07KQ4X,1089
T07M01X,2521
T07MJ01X,841
T07ML01X,2161
T07MM01X,750
T07MP01X,723
T07N7X,199
T07O01X,1232
T07OJ01X,226
T07OJ7X,230
T07OP01X,440
T07OPX,414
T07OX,2156
T07P01X,746
T07U01X,2052
T07V01X,774
T07X01X,824
T07X7X,1126
T08JJ01X,635
T08JJX,844
T08JQ01X,1383
T08K11X,143
T08KA7X,204
T08KB7X,208
T08KC01XMA,1775
T08KJ01X,589
T08L7X,1115
T08M01X,1026
T08M11X,45
T08ME01X,1455
T08ME02X,121
T08MJ01X,1859
T08MP01X,1574
T08MR01X,508
T08MS01X,1740
T08MS02X,91
T08N01X,93
T08NA01X,321
T08NA7X,421
T08NB01X,422
T08NX,103
T08O01X,242
T08O7X,437
T09I01X,1027
T09IA01X,3031
T09IJ01X,581
T09J50XMA,2574
T09JK50XMA,2545
T09K01X,156
T09K02X,5
T09L01X,1673
T09L02X,163
T09LP01X,3460
T09LQ01X,671
T09LQX,1577
T09LR01X,1839
T09LS01X,589
T09M01X,946
T09MA01X,2024
T09MH01X,1718
T09MJ01X,1334
T09MK01X,2024
T09ML01X,854
T09MP01X,1341
T09NX,334
T09O01X,2740
T09S01X,567
T09S7X,396
T10J01X,1657
T10J02X,155
T10JJ01X,230
T10JJ7X,499
T10L01X,3989
T10LA01X,1041
T10LL01X,1619
T10LM01X,1800
T10LN01X,782
T10LP01X,870
T10LQ01X,2821
T10MA50XMA,467
T10MK01X,3228
T10MK02X,300
T10MR01X,958
T10MR02X,113
T10NB01XMA,1254
T10NJ01X,297
T10NJX,864
T10NP01X,210
T10NP4X,564
T10NQ01X,707
T10NQX,1182
T10Q01X,588
T11J01X,459
T11K01X,1872
T11KA00X,1919
T11KK01X,3094
T11L50XMA,3682
T11LA01X,4958
T11LP01X,520
T11LP7X,1108
T11M01X,3841
T11M50XMA,611
T11MA7X,297
T11MD01X,3758
T11MD02X,203
T11ME01X,2950
T11ME02X,128
T11MH01X,352
T11MH02X,13
T11MH7X,305
T11MH8X,121
T11MH9X,91
T11MHX,40
T11MI01X,3368
T11MI50XMA,167
T11MK01X,1267
T11MK50XMA,179
T11MR01X,3248
T11MR02X,71
T11MS50XMA,1338
T11N01X,2880
T11NJ01X,1340
T11NK01X,1099
T11NP01X,303
T11NP7X,538
T11O01X,2518
T11OA01X,1574
T11OB01X,1495
T11OB11X,43
T11OC01X,1847
T11OE01X,1251
T11OJ01X,2380
T11OK01X,1864
T11P01X,364
T11P7X,693
T11PP01X,742
T11PP50XMA,2235
T11PPX,1416
T11S01X,1159
T11S7X,1385
T11SK01X,982
T11T01X,340
T12K01X,709
T12L01X,1523
T12LA01X,428
T12LAX,776
T12LB01X,964
T12LBX,2331
T12LC01XSC,450
T12LC50XMA,5985
T12LD7X,426
T12M01X,1864
T12M02X,141
T12MA01X,2460
T12MA02X,118
T12MB01X,1512
T12MB02X,150
T12MP01X,2516
T12MQ01X,238
T12MR01X,849
T12MS01X,376
T12MSX,555
T12MT01X,419
T12NX,754
T12O50XMA,3496
T12OA01X,371
T12OA7X,371
T12OB01X,345
T12OBX,340
T12OE01XMA,1544
T12OR01XMA,693
T12OS01XMA,2254
T12PX,392
T12R01X,474
T12S7X,373
T12T01XMA,304
T20J01X,1064
T20K01X,2224
T20KB01X,667
T20KC01X,2662
T20KJ01X,2555
T20KP01X,1130
T20KP02X,117
T20L01X,771
T20LX,955
T20M01X,1224
T20M01XSC,190
T20M02X,98
T20M02XSC,126
T20M11X,93
T20M12X,91
T20MB01X,900
T20MB02X,31
T20MJ01X,1162
T20MJ02X,119
T20MJ10X,167
T20N01X,770
T20N7X,935
T20PX,266
T21J00X,759
T21K01X,2697
T21KA01X,2978
T21KB01X,1352
T21KJ01X,1605
T21KJ02X,120
T21KK01X,648
T21KP01X,1010
T21L50XMA,2333
T21M01X,1971
T21M02X,155
T21M10X,147
T21MA01X,118
T21MB01X,442
T21MB02X,27
T21MH01X,756
T21MK01X,866
T21MK02X,89
T21ML01X,701
T21ML02X,62
T21MP01X,147
T21MP02X,13
T21MP7X,156
T21MQ01X,686
T21MQ02X,122
T21MR01X,639
T21MR02X,83
T21MS01X,399
T21MS02X,40
T21MS10X,91
T21MT01X,843
T21MT02X,56
T21N01X,319
T21N7X,699
T21NM01X,1144
T22K01X,905
T22KA01X,1058
T22KB01X,1219
T22KBX,2357
T22KX,1233
T22L50XMA,3813
T22LJ01X,859
T22LJ7X,1787
T22M01X,2934
T22MA01X,2246
T22MB01X,1010
T22MJ01X,1197
T22MR01X,646
T22MR02X,62
T22MS01X,741
T22MS02X,90
T22N00X,823
T22O01X,1246
T22O02X,27
T22OA01X,865
T22P7X,247
T22S01X,387
T23J01X,335
T23JX,359
T23K01X,256
T23K03X,912
T23KJ01X,587
T23KK01X,711
T23KKX,1529
T23KP01X,383
T23KP4X,1039
T23L01X,533
T23LX,828
T23MB01X,776
T23MB02X,44
T23MD01X,188
T23MD02X,8
T23ME01X,1827
T23ME02X,128
T23MH01X,588
T23MH02X,24
T23MI01X,275
T23MI02X,18
T23MI10X,168
T23MI11X,167
T23MI12X,28
T23MI13X,29
T23MI14X,107
T23MI15X,79
T23ML01X,2085
T23ML02X,162
T23MLA01X,928
T23MN01X,1313
T23MN02X,162
T23MO01X,1122
T23MO02X,90
T23MQX,538
T23MR01X,899
T23MR02X,59
T23MS01X,1349
T23MS02X,110
T23MT01X,175
T23MT02X,21
T23MTX,376
T23MU01XMA,1940
T23MV01X,1375
T23MV02X,70
T23MW01X,1434
T23MW02X,43
T23N01X,1736
T23NA50XMA,1781
T23O01X,491
T23O02X,77
T23OX,712
T24J01X,556
T24JA7X,385
T24JPX,241
T24K01X,391
T24KA01X,655
T24KAX,2120
T24KX,739
T24L01X,512
T24L4X,858
T24LA01X,864
T24M01X,1181
T24M02X,89
T24MD01X,405
T24MD02X,22
T24ME4X,614
T24MG01X,953
T24MG02X,53
T24MH01X,384
T24MH02X,23
T24MJ01X,782
T24MJ02X,63
T24MK01X,727
T24MK02XMA,40
T24MQ01X,1038
T24MQ02X,125
T24MR01X,564
T24MR02X,29
T24MS01X,590
T24MS02X,98
T24MS10X,117
T24MS11X,50
T24MS12X,71
T24O01X,310
T24OA50XMA,269
T24OJ7X,266
T24OQ7X,135
T24OX,508
T24PX,322
T25JK01X,273
T25JP01X,1075
T25K01X,2178
T25K50XMA,203
T25KA01X,187
T25KAX,955
T25KB01X,2567
T25KJ01X,1324
T25KJ02X,151
T25KK01X,1532
T25KK11X,61
T25KN01X,1378
T25KP01X,1157
T25L01X,377
T25L11X,82
T25L7X,649
T25LJ50XMA,3916
T25LK01X,580
T25M01X,896
T25M02X,74
T25MA01X,1042
T25MA02X,92
T25MB01X,801
T25MB02X,130
T25MK01X,1204
T25MK02X,187
T25ML01X,1255
T25ML02X,71
T25ML11X,99
T25ML12X,44
T25MM01X,771
T25N50XMA,805
T25NA00X,471
T25O01X,391
T25O02X,19
T25P50XMA,164
T30K01X,1333
T30K02X,155
T30KP01X,1743
T30KP02X,184
T30M01X,410
T30MA01X,1457
T30MR01X,609
T30MX,1100
T30N01X,633
T30NX,1102
T30O01X,340
T30OX,851
T31J01X,655
T31J7X,1546
T31K01X,1206
T31KA01X,1128
T31KB01X,1501
T31KC01X,475
T31L50XMA,4171
T31LA01X,787
T31LA02XMA,28
T31M01X,2063
T31MB01X,1033
T31MJ01X,1893
T31N01X,1884
T31S01X,960
T31T01X,654
T32J01X,1496
T32K01X,3349
T32KB01X,1383
T32KBX,1304
T32KC01X,2910
T32KD01X,745
T32L01X,313
T32LQ01X,1251
T32LX,1057
T32M01X,2882
T32M02X,228
T32MB01X,1620
T32MC7X,147
T32MD01X,2033
T32MK01X,1859
T32MQ7X,544
T32NA01X,529
T32NAX,737
T32NB01X,487
T32NB7X,1527
T32O01X,1292
T32O02X,72
T32OA01X,1738
T32T01X,345
T33J01X,574
T33K01X,1606
T33KA01X,3166
T33L01X,565
T33LA01X,356
T33LA4X,672
T33LB01X,1438
T33LJ50XMA,2732
T33LX,1146
T33M01X,3090
T33M02X,172
T33M11X,10
T33M12X,79
T33M13X,28
T33M14X,53
T33M15X,52
T33MA01X,2414
T33MJ01X,817
T33MK01X,2075
T33ML01X,1105
T33ML02X,131
T33MR01X,1152
T33MR02X,141
T33MS01X,780
T33MS02X,86
T33MV01X,454
T33MV02X,35
T33N01X,657
T33NJ01X,472
T33NJ7X,625
T33NP01X,473
T33NPX,1202
T33NX,1269
T33O01X,627
T33O10X,82
T33O11X,39
T33OX,1539
T34JX,192
T34KJ01X,832
T34KL01X,2988
T34L00X,1168
T34L01X,778
T34MEX,794
T34MF01X,352
T34MF4X,834
T34MG01X,682
T34MG02X,43
T34MH01X,1304
T34MI01X,1418
T34MI02X,144
T34MJ01X,1495
T34MJ02X,128
T34MK01X,832
T34MK02X,61
T34ML01X,578
T34ML02X,28
T34MM01X,1043
T34MM02X,78
T34MO01X,1160
T34MO02X,70
T34MV01X,773
T34MV02X,74
T34MW01X,836
T34MW02X,56
T34MX01X,283
T34N01X,969
T34NX,1135
